(74.939999999999998, 132.92999999999984)
(75.941836734693879, 132.75913929192998)
(76.943673469387747, 132.61498722083533)
(77.945510204081629, 132.49725322738692)
(78.94734693877551, 132.4056467522559)
(79.949183673469378, 132.3398772361133)
(80.951020408163259, 132.29965411963008)
(81.952857142857141, 132.2846868434774)
(82.954693877551023, 132.29468484832631)
(83.95653061224489, 132.32935757484785)
(84.958367346938772, 132.38841446371302)
(85.960204081632654, 132.47156495559292)
(86.962040816326521, 132.57851849115866)
(87.963877551020403, 132.70898451108118)
(88.965714285714284, 132.86267245603167)
(89.967551020408166, 133.03929176668109)
(90.969387755102034, 133.23855188370052)
(91.971224489795915, 133.46016224776105)
(92.973061224489797, 133.70383229953364)
(93.974897959183664, 133.96927147968947)
(94.976734693877546, 134.25618922889956)
(95.978571428571428, 134.5642949878349)
(96.980408163265309, 134.89329819716659)
(97.982244897959177, 135.24290829756575)
(98.984081632653059, 135.61283472970331)
(99.985918367346926, 136.00278693425037)
(100.98775510204081, 136.41247435187807)
(101.98959183673469, 136.84160642325739)
(102.99142857142857, 137.28989258905938)
(103.99326530612245, 137.75704228995517)
(104.99510204081632, 138.24276496661571)
(105.9969387755102, 138.74677005971211)
(106.99877551020407, 139.26876700991542)
(108.00061224489795, 139.80846525789673)
(109.00244897959183, 140.36557424432704)
(110.00428571428571, 140.93980340987747)
(111.0061224489796, 141.53086219521899)
(112.00795918367346, 142.1384600410228)
(113.00979591836733, 142.76230638795977)
(114.01163265306121, 143.40211067670106)
(115.01346938775509, 144.05758234791773)
(116.01530612244898, 144.7284308422808)
(117.01714285714286, 145.41436560046139)
(118.01897959183673, 146.11509606313052)
(119.02081632653061, 146.83033167095917)
(120.02265306122447, 147.55978186461851)
(121.02448979591836, 148.3031560847796)
(122.02632653061224, 149.06016377211338)
(123.02816326530612, 149.83051436729099)
(124.03, 150.61391731098348)
(125.03183673469387, 151.41008204386188)
(126.03367346938775, 152.2187180065973)
(127.03551020408162, 153.03953463986076)
(128.0373469387755, 153.87224138432325)
(129.03918367346938, 154.71654768065596)
(130.04102040816326, 155.57216296952987)
(131.04285714285714, 156.43879669161601)
(132.04469387755103, 157.31615828758549)
(133.04653061224491, 158.20395719810941)
(134.04836734693876, 159.10190286385864)
(135.05020408163264, 160.00970472550449)
(136.05204081632652, 160.92707222371777)
(137.05387755102041, 161.85371479916969)
(138.05571428571429, 162.78934189253127)
(139.05755102040814, 163.73366294447356)
(140.05938775510202, 164.68638739566765)
(141.0612244897959, 165.64722468678457)
(142.06306122448979, 166.61588425849533)
(143.06489795918367, 167.59207555147111)
(144.06673469387755, 168.57550800638285)
(145.06857142857143, 169.56589106390166)
(146.07040816326531, 170.5629341646985)
(147.07224489795919, 171.56634674944453)
(148.07408163265305, 172.57583825881085)
(149.07591836734693, 173.59111813346834)
(150.07775510204081, 174.61189581408823)
(151.07959183673466, 175.63788074134146)
(152.08142857142855, 176.6687823558992)
(153.08326530612243, 177.70431009843247)
(154.08510204081631, 178.74417340961222)
(155.08693877551019, 179.78808173010961)
(156.08877551020407, 180.83574450059567)
(157.09061224489795, 181.88687116174145)
(158.09244897959184, 182.94117115421807)
(159.09428571428572, 183.99835391869649)
(160.0961224489796, 185.05812889584786)
(161.09795918367345, 186.12020552634311)
(162.09979591836733, 187.18429325085333)
(163.10163265306122, 188.25010151004966)
(164.1034693877551, 189.31733974460312)
(165.10530612244895, 190.38571739518471)
(166.10714285714283, 191.4549439024656)
(167.10897959183671, 192.52472870711682)
(168.1108163265306, 193.5947812498093)
(169.11265306122448, 194.66481097121417)
(170.11448979591836, 195.7345273120026)
(171.11632653061224, 196.80363971284544)
(172.11816326530612, 197.87185761441395)
(173.12, 198.93889045737905)
(174.12183673469389, 200.00444768241178)
(175.12367346938774, 201.0682387301832)
(176.12551020408162, 202.12997304136459)
(177.1273469387755, 203.1893600566267)
(178.12918367346936, 204.2461092166408)
(179.13102040816324, 205.29992996207781)
(180.13285714285712, 206.35053173360888)
(181.134693877551, 207.39762397190495)
(182.13653061224488, 208.44091611763724)
(183.13836734693876, 209.48011761147669)
(184.14020408163265, 210.5149378940944)
(185.14204081632653, 211.54508640616137)
(186.14387755102041, 212.57027258834876)
(187.14571428571429, 213.59020588132756)
(188.14755102040814, 214.60459572576877)
(189.14938775510203, 215.61315156234355)
(190.15122448979591, 216.61558283172286)
(191.15306122448979, 217.61159897457793)
(192.15489795918364, 218.60090943157957)
(193.15673469387752, 219.58322364339901)
(194.15857142857141, 220.55825105070724)
(195.16040816326529, 221.52570109417533)
(196.16224489795917, 222.48528321447441)
(197.16408163265305, 223.43670685227542)
(198.16591836734693, 224.37968144824944)
(199.16775510204081, 225.3139164430676)
(200.1695918367347, 226.23912127740084)
(201.17142857142858, 227.15500539192035)
(202.17326530612243, 228.06127822729709)
(203.17510204081631, 228.95764922420219)
(204.17693877551019, 229.84382782330661)
(205.17877551020408, 230.71952346528144)
(206.18061224489796, 231.58444559079777)
(207.18244897959181, 232.43830364052661)
(208.18428571428569, 233.28080705513909)
(209.18612244897957, 234.11166527530625)
(210.18795918367346, 234.93058774169907)
(211.18979591836734, 235.73728389498865)
(212.19163265306122, 236.53146317584608)
(213.1934693877551, 237.31283502494242)
(214.19530612244895, 238.08110888294863)
(215.19714285714284, 238.8359941905359)
(216.19897959183672, 239.57720038837508)
(217.2008163265306, 240.30443691713754)
(218.20265306122448, 241.01741321749404)
(219.20448979591836, 241.71583873011576)
(220.20632653061222, 242.39942289567375)
(221.2081632653061, 243.06787515483907)
(222.20999999999998, 243.72090494828277)
(223.21183673469386, 244.35822171667598)
(224.21367346938774, 244.97953490068966)
(225.21551020408162, 245.58455394099482)
(226.21734693877551, 246.17298827826269)
(227.21918367346936, 246.74454735316419)
(228.22102040816324, 247.29894060637034)
(229.22285714285712, 247.83587747855236)
(230.224693877551, 248.35506741038114)
(231.22653061224489, 248.85621984252782)
(232.22836734693877, 249.33904421566351)
(233.23020408163265, 249.80324997045915)
(234.2320408163265, 250.24854654758587)
(235.23387755102038, 250.6746433877147)
(236.23571428571427, 251.08124993151665)
(237.23755102040815, 251.4680756196629)
(238.23938775510203, 251.83482989282439)
(239.24122448979591, 252.18122219167225)
(240.24306122448979, 252.50696195687749)
(241.24489795918365, 252.81175862911118)
(242.24673469387753, 253.09532164904439)
(243.24857142857141, 253.35736045734816)
(244.25040816326529, 253.59758449469354)
(245.25224489795917, 253.81570320175155)
(246.25408163265305, 254.01142601919341)
(247.25591836734691, 254.18446238768993)
(248.25775510204079, 254.33452174791242)
(249.25959183673467, 254.46131354053173)
(250.26142857142855, 254.564547206219)
(251.26326530612243, 254.64393218564535)
(252.26510204081632, 254.69917791948171)
(253.2669387755102, 254.7299938483992)
(254.26877551020405, 254.7360894130689)
(255.27061224489793, 254.71717405416183)
(256.27244897959179, 254.67295721234908)
(257.27428571428572, 254.60314832830161)
(258.27612244897955, 254.50745684269057)
(259.27795918367349, 254.38559219618705)
(260.27979591836731, 254.23726382946202)
(261.28163265306119, 254.06218118318654)
(262.28346938775508, 253.86005369803178)
(263.28530612244896, 253.63059081466855)
(264.28714285714284, 253.37350197376819)
(265.28897959183672, 253.08849661600161)
(266.2908163265306, 252.77528418203991)
(267.29265306122448, 252.43357411255408)
(268.29448979591837, 252.06307584821519)
(269.29632653061219, 251.66349882969445)
(270.29816326530613, 251.23455249766269)
(271.29999999999995, 250.77594629279113)
(272.30183673469389, 250.28738965575064)
(273.30367346938772, 249.76859202721258)
(274.3055102040816, 249.21926284784774)
(275.30734693877548, 248.63911155832724)
(276.30918367346936, 248.0278475993222)
(277.31102040816324, 247.38518041150363)
(278.31285714285713, 246.71081943554259)
(279.31469387755101, 246.0044741121101)
(280.31653061224489, 245.26585388187732)
(281.31836734693877, 244.49466818551514)
(282.3202040816326, 243.69062646369485)
(283.32204081632653, 242.85343815708728)
(284.32387755102036, 241.98281270636366)
(285.3257142857143, 241.07845955219489)
(286.32755102040812, 240.14008813525214)
(287.32938775510206, 239.16740789620636)
(288.33122448979589, 238.16012827572882)
(289.33306122448977, 237.11795871449036)
(290.33489795918365, 236.04060865316208)
(291.33673469387753, 234.92778753241507)
(292.33857142857141, 233.77920479292044)
(293.34040816326529, 232.59456987534909)
(294.34224489795918, 231.37359222037222)
(295.344081632653, 230.11598126866093)
(296.34591836734694, 228.82144646088605)
(297.34775510204076, 227.48969723771887)
(298.3495918367347, 226.12044303983018)
(299.35142857142853, 224.71339330789141)
(300.35326530612247, 223.26825748257323)
(301.35510204081629, 221.78474500454706)
(302.35693877551017, 220.26256531448371)
(303.35877551020405, 218.70142785305427)
(304.36061224489794, 217.10104206092979)
(305.36244897959182, 215.46111737878135)
(306.3642857142857, 213.78136324728007)
(307.36612244897958, 212.06148910709695)
(308.36795918367341, 210.30120439890314)
(309.36979591836734, 208.5002185633694)
(310.37163265306117, 206.65824104116726)
(311.37346938775511, 204.77498127296724)
(312.37530612244893, 202.85014869944089)
(313.37714285714287, 200.88345276125881)
(314.3789795918367, 198.87460289909248)
(315.38081632653058, 196.82330855361269)
(316.38265306122446, 194.7292791654906)
(317.38448979591834, 192.59222417539723)
(318.38632653061222, 190.41185302400359)
(319.3881632653061, 188.18787515198085)
(320.38999999999999, 185.91999999999996)
Text(217.345,177.938,'text')
