(136.40701030927835, 182.40632865044759)
(137.40790378006875, 183.3125777560287)
(138.4087972508591, 184.21729983030824)
(139.4096907216495, 185.12038093762689)
(140.41058419243987, 186.02170714232548)
(141.41147766323024, 186.92116450874451)
(142.41237113402065, 187.81863910122487)
(143.41326460481099, 188.7140169841071)
(144.41415807560139, 189.6071842217321)
(145.41505154639177, 190.49802687844033)
(146.41594501718214, 191.38643101857264)
(147.41683848797251, 192.27228270646975)
(148.41773195876289, 193.15546800647232)
(149.41862542955329, 194.03587298292106)
(150.41951890034363, 194.9133837001566)
(151.42041237113403, 195.78788622251977)
(152.42130584192441, 196.65926661435122)
(153.42219931271478, 197.52741093999163)
(154.42309278350518, 198.39220526378173)
(155.42398625429553, 199.25353565006213)
(156.42487972508593, 200.1112881631737)
(157.4257731958763, 200.96534886745707)
(158.42666666666668, 201.81560382725289)
(159.42756013745705, 202.66193910690191)
(160.42845360824742, 203.50424077074481)
(161.42934707903783, 204.34239488312238)
(162.43024054982817, 205.17628750837511)
(163.43113402061857, 206.00580471084399)
(164.43202749140895, 206.83083255486952)
(165.43292096219932, 207.65125710479242)
(166.43381443298969, 208.46696442495349)
(167.43470790378007, 209.27784057969333)
(168.43560137457047, 210.08377163335271)
(169.43649484536081, 210.88464365027227)
(170.43738831615121, 211.68034269479278)
(171.43828178694159, 212.47075483125494)
(172.43917525773196, 213.25576612399945)
(173.44006872852236, 214.03526263736694)
(174.44096219931271, 214.80913043569814)
(175.44185567010311, 215.57725558333388)
(176.44274914089348, 216.33952414461461)
(177.44364261168386, 217.09582218388127)
(178.44453608247423, 217.84603576547448)
(179.4454295532646, 218.59005095373493)
(180.446323024055, 219.32775381300337)
(181.44721649484535, 220.05903040762033)
(182.44810996563575, 220.78376680192679)
(183.44900343642612, 221.5018490602632)
(184.4498969072165, 222.21316324697045)
(185.4507903780069, 222.91759542638917)
(186.45168384879724, 223.61503166285996)
(187.45257731958765, 224.3053580207237)
(188.45347079037802, 224.98846056432095)
(189.45436426116839, 225.66422535799251)
(190.45525773195877, 226.33253846607911)
(191.45615120274914, 226.99328595292127)
(192.45704467353951, 227.6463538828599)
(193.45793814432992, 228.29162832023556)
(194.45883161512029, 228.92899532938904)
(195.45972508591066, 229.55834097466106)
(196.46061855670104, 230.17955132039214)
(197.46151202749141, 230.79251243092321)
(198.46240549828178, 231.39711037059487)
(199.46329896907218, 231.99323120374785)
(200.46419243986256, 232.58076099472279)
(201.46508591065293, 233.15958580786045)
(202.4659793814433, 233.72959170750153)
(203.46687285223368, 234.29066475798675)
(204.46776632302405, 234.84269102365673)
(205.46865979381445, 235.38555656885225)
(206.46955326460483, 235.91914745791402)
(207.4704467353952, 236.44334975518262)
(208.47134020618557, 236.95804952499893)
(209.47223367697595, 237.46313283170358)
(210.47312714776632, 237.95848573963718)
(211.47402061855672, 238.44399431314062)
(212.4749140893471, 238.91954461655433)
(213.47580756013747, 239.38502271421933)
(214.47670103092784, 239.84031467047612)
(215.47759450171822, 240.28530654966551)
(216.47848797250859, 240.71988441612808)
(217.47938144329899, 241.14393433420466)
(218.48027491408936, 241.55734236823585)
(219.48116838487974, 241.95999458256242)
(220.48206185567011, 242.351777041525)
(221.48295532646048, 242.73257580946441)
(222.48384879725086, 243.10227695072123)
(223.48474226804126, 243.46076652963626)
(224.48563573883163, 243.80793061055013)
(225.48652920962201, 244.1436552578036)
(226.48742268041238, 244.46782653573732)
(227.48831615120275, 244.78033050869197)
(228.48920962199313, 245.08105324100833)
(229.49010309278353, 245.36988079702715)
(230.4909965635739, 245.64669924108892)
(231.49189003436427, 245.91139463753461)
(232.49278350515465, 246.16385305070472)
(233.49367697594502, 246.40396054494005)
(234.49457044673539, 246.63160318458128)
(235.4954639175258, 246.84666703396914)
(236.49635738831617, 247.04903815744424)
(237.49725085910654, 247.23860261934735)
(238.49814432989692, 247.41524648401915)
(239.49903780068729, 247.57885581580047)
(240.49993127147766, 247.72931667903183)
(241.50082474226807, 247.86651513805398)
(242.50171821305844, 247.99033725720767)
(243.50261168384881, 248.10066910083358)
(244.50350515463919, 248.1973967332724)
(245.50439862542956, 248.2804062188649)
(246.50529209621993, 248.34958362195164)
(247.50618556701033, 248.40481500687352)
(248.50707903780071, 248.44598643797107)
(249.50797250859108, 248.47298397958505)
(250.50886597938145, 248.48569369605622)
(251.50975945017183, 248.48400165172518)
(252.5106529209622, 248.4677939109327)
(253.5115463917526, 248.4369565380195)
(254.51243986254298, 248.39137559732623)
(255.51333333333335, 248.33093715319364)
(256.51422680412372, 248.25552726996236)
(257.51512027491412, 248.16503201197315)
(258.51601374570447, 248.05933744356668)
(259.51690721649481, 247.93832962908377)
(260.51780068728522, 247.80189463286493)
(261.51869415807562, 247.649918519251)
(262.51958762886602, 247.4822873525826)
(263.52048109965637, 247.29888719720054)
(264.52137457044671, 247.09960411744547)
(265.52226804123711, 246.88432417765796)
(266.52316151202751, 246.65293344217898)
(267.52405498281792, 246.40531797534899)
(268.52494845360826, 246.14136384150876)
(269.52584192439861, 245.86095710499916)
(270.52673539518901, 245.56398383016068)
(271.52762886597941, 245.25033008133411)
(272.52852233676981, 244.91988192286013)
(273.52941580756016, 244.57252541907948)
(274.5303092783505, 244.20814663433273)
(275.5312027491409, 243.82663163296084)
(276.5320962199313, 243.42786647930421)
(277.53298969072165, 243.01173723770384)
(278.53388316151205, 242.57812997250016)
(279.5347766323024, 242.12693074803411)
(280.5356701030928, 241.65802562864621)
(281.5365635738832, 241.17130067867723)
(282.53745704467354, 240.66664196246791)
(283.53835051546389, 240.14393554435892)
(284.53924398625429, 239.60306748869095)
(285.54013745704469, 239.04392385980472)
(286.5410309278351, 238.4663907220409)
(287.54192439862544, 237.87035413974027)
(288.54281786941579, 237.25570017724354)
(289.54371134020619, 236.6223148988912)
(290.54460481099659, 235.97008436902422)
(291.54549828178699, 235.29889465198309)
(292.54639175257734, 234.60863181210871)
(293.54728522336768, 233.8991819137417)
(294.54817869415808, 233.1704310212227)
(295.54907216494848, 232.42226519889243)
(296.54996563573889, 231.65457051109172)
(297.55085910652923, 230.86723302216117)
(298.55175257731958, 230.06013879644146)
(299.55264604810998, 229.23317389827329)
(300.55353951890038, 228.38622439199739)
(301.55443298969072, 227.51917634195453)
(302.55532646048113, 226.63191581248532)
(303.55621993127147, 225.7243288679305)
(304.55711340206187, 224.79630157263074)
(305.55800687285227, 223.84771999092683)
(306.55890034364262, 222.87847018715937)
(307.55979381443296, 221.8884382256692)
(308.56068728522337, 220.8775101707968)
(309.56158075601377, 219.84557208688298)
(310.56247422680417, 218.79251003826852)
(311.56336769759451, 217.71821008929408)
(312.56426116838486, 216.62255830430041)
(313.56515463917526, 215.50544074762809)
(314.56604810996566, 214.36674348361785)
(315.56694158075607, 213.20635257661041)
(316.56783505154641, 212.02415409094658)
(317.56872852233676, 210.82003409096697)
(318.56962199312716, 209.59387864101222)
(319.57051546391756, 208.3455738054231)
(320.57140893470796, 207.0750056485403)
(321.57230240549825, 205.78206023470466)
(322.57319587628865, 204.46662362825666)
(323.57408934707905, 203.1285818935371)
(324.57498281786945, 201.76782109488664)
(325.57587628865986, 200.38422729664597)
(326.57676975945014, 198.97768656315614)
(327.57766323024055, 197.54808495875736)
(328.57855670103095, 196.09530854779052)
(329.57945017182135, 194.61924339459628)
(330.58034364261175, 193.11977556351547)
(331.58123711340204, 191.59679111888886)
(332.58213058419244, 190.05017612505691)
(333.58302405498284, 188.47981664636029)
(334.58391752577324, 186.88559874713994)
(335.58481099656353, 185.26740849173657)
(336.58570446735393, 183.62513194449068)
(337.58659793814434, 181.958655169743)
(338.58749140893474, 180.26786423183432)
(339.58838487972514, 178.55264519510533)
(340.58927835051543, 176.81288412389691)
(341.59017182130583, 175.04846708254942)
(342.59106529209623, 173.25928013540369)
(343.59195876288663, 171.44520934680045)
(344.59285223367704, 169.6061407810804)
(345.59374570446732, 167.74196050258448)
(346.59463917525773, 165.85255457565296)
(347.59553264604813, 163.93780906462672)
(348.59642611683853, 161.99761003384643)
(349.59731958762893, 160.03184354765295)
(350.59821305841922, 158.04039567038703)
(351.59910652920962, 156.02315246638906)
(352.60000000000002, 153.9799999999999)
Text(80.6634,166.324,'text1')
Text(253.841,259.238,'text2')
